material_id,formation_energy_per_atom,pretty_formula
mp-1194554,-1.361178152,CsMnCl3O2
mp-863429,-1.276764765,CuH10SeO9
mp-667366,-1.033405714,PRu5C16(O5F)3
mp-984788,-2.540465536,Ba4Er(RuO4)3
mp-560426,-1.845896972,K3V(SO)2
mp-1238611,0.037659882,HgClO6
mp-697127,-1.930794248,K3HPdS2(ClO3)2
mp-18883,-3.280168574,YVO3
mp-540926,-2.45023135,BaCrO3
mp-559244,-2.849284569,Sr2MnP3O11
mp-723002,-0.897528743,Ag2H12S(NO)4
mp-1196322,-1.184000163,CaCu10Te4(As2O17)2
mp-19135,-2.167557687,Ni(PO3)2
mp-32311,-1.998400077,Re2NiO8
mp-640926,-0.884254588,Cu(NO3)2
mp-554979,-1.853766073,Li2Mn2NiO6
mp-1104176,-2.344104237,BaHoFe4O7
mp-622558,-2.363689432,DyFeGe2O7
mp-1202152,-1.897488333,Cu3Ge(PO5)2
mp-1103592,-3.102093033,HfTaNO3
mp-18986,-2.957056778,Ba2MgWO6
mp-578949,-2.600252085,Na4Mn3P4O15
mp-504994,-1.691083318,K3Cr(HO)6
mp-1201180,-1.011071777,MnFe2(PO8)2
mp-1197010,-3.469905519,Sr5Ti9O23
mp-505562,-1.795604178,CrCuO2
mp-31627,-3.066770315,Ba2NbCrO6
mp-1198849,-1.811767633,Zn2CoP2(H2O3)4
mp-1102412,-2.034785168,CrO2
mp-18862,-2.537809243,La2CoIrO6
mp-1190404,-3.110011915,Sr3LiNbO6
mp-698352,-1.645853406,Na3CrH10C6O17
mp-554298,-1.360193131,Cu2As2O7
mp-652274,-1.166936015,Ge2RuC4(Cl3O2)2
mp-19345,-2.670076924,ErMn2O5
mp-18745,-1.839833554,LaMnSbO
mp-1197690,-0.731183786,K5Pt4(N3O8)3
mp-12912,-2.747099204,Ba2PrRuO6
mp-31760,-3.109857187,Sr2TaFeO6
mp-1195497,-1.15760486,CdH7C3NO6
mp-561571,-1.77761421,CoSn2H12(OF)6
mp-1195366,-1.073249766,CuPb2Cl3O2
mp-556097,-1.520566743,NaLi2(RuO2)6
mp-504704,-1.847069488,Ni2Hg2OF6
mp-557295,-1.625496151,V(SeO3)2
mp-1199515,-1.577704574,Nb2Co3(PO7)4
mp-1197271,-2.13282325,EuV2IO9
mp-510264,-2.664075721,KY(WO4)2
mp-644481,-3.248137503,ScO
mp-19118,-3.012336008,BaNd2CoO5
mp-504854,-1.742616597,Na2Li3CoO4
mp-546033,-0.940280473,RbNa2NiO2
mp-1104788,-2.413030782,Co(BO2)2
mp-27168,-1.29978594,Cr2Ag2O7
mp-1200136,-2.960539727,TiP2O7
mp-1196949,-2.000850285,TiSO6
mp-1189105,-1.960663617,Mn2FeSbO6
mp-722980,-0.854975872,Hg4HN3O10
mp-19399,-2.381365091,Cr2O3
mp-15492,-3.431099289,DyTa7O19
mp-759393,-0.546265709,CuH16C4(N5O)2
mp-27872,-3.230635119,MgTi2O4
mp-558011,-1.736651106,Cd2H2SO6
mp-560276,-1.577974962,Ag2Mo2O7
mp-1180667,-3.414140677,La3FeO6
mp-20090,-2.561729539,PrCoO3
mp-559466,-1.306300155,MnP3H12NO7
mp-510018,-1.429158859,Rb2CuH12(SeO7)2
mp-572715,-2.915376112,Cs4U2V2O13
mp-1196657,-2.751088122,YbV4O8
mp-560271,-2.0498242,AlCuAsO5
mp-27550,-1.471196457,V2(CuO2)5
mp-3982,-1.387628785,KCuO2
mp-21546,-3.097378744,K2CeNb5O15
mp-1020671,-1.55244188,Y(NO3)3
mp-1193622,-1.816934129,K4V2O9
mp-555720,-2.659124534,Dy2Hf2(MoO4)7
mp-1078244,-2.111499579,ScNi2SbO6
mp-1191504,-1.098276983,FeS2NO8
mp-1203182,-2.289961743,NdCrO5
mp-561911,-2.04802594,Ca3Co(SeO3)4
mp-20445,-2.535618572,BaYb2NiO5
mp-1200943,-2.544400173,RbV(PO4)2
mp-578628,-2.043790649,Sr2YCu3(PbO4)2
mp-730473,-1.580958869,CuP2(H2O3)2
mp-1199104,-3.266841228,Ba5Y8Mn4O21
mp-1181810,-2.262779578,K3V2(S2O9)2
mp-604229,-1.323634297,ZnH3CNO3
mp-15201,-3.726902077,Pr2Ti2O7
mp-1196110,-1.804407913,SrCuTe2O7
mp-542910,-0.429267334,V7O3
mp-19306,-1.858679269,Fe3O4
mp-1180053,-1.564711501,NiMo4O15
mp-612405,-1.668739725,Fe3O4
mp-510670,-1.664287114,FeHO2
mp-555150,-3.013561737,KTa(BO3)2
mp-1194954,-2.077994659,NaNb2H7O9
mp-1194659,-2.614740418,CsNbV2O8
mp-687227,-1.55050085,MnSb2Pb5O11
mp-1204806,-2.424173907,CeBiW2O9
mp-1193441,-1.422159615,CrBiO5
mp-18601,-2.666605315,DyMn2O5
mp-774726,-0.682467007,Cu2H26C6S7N12O5
mp-560591,-3.374157941,NaTi2Al5O12
mp-542899,-2.027154538,Sr2Co2O5
mp-1195571,-2.417091308,Cs2Mg2(WO4)3
mp-21913,-2.433617238,NaPWO6
mp-541419,0.675774815,Nb6Ni6O
mp-550070,-1.711656953,NbBr2O
mp-1197438,-2.61004723,Pr3Fe5O12
mp-1194852,-1.788449069,NaCdP3(H4O5)2
mp-1190911,-2.415772688,Rb3V5O14
mp-1202069,-1.428388156,Fe2P2N2Cl2(O2F)3
mp-18259,-3.033741895,Ho2Cu(B2O5)2
mp-22363,-2.138098084,Ba3NiRu2O9
mp-555502,-3.565968178,Pr5Ti4FeO17
mp-560955,-1.85048372,Ba2Mn3(SeO3)6
mp-557713,-3.516744331,Ba2LaTaO6
mp-554810,-3.086939488,Ba2VP2O9
mp-4525,-2.166376977,SrRuO3
mp-1195771,-1.037473698,Zn2As2O9
mp-556259,-2.515216022,Ba3EuRu2O9
mp-21129,-1.951939083,Sr2Cu2O5
mp-561170,-2.686532,Ba3ZrRu2O9
mp-556737,-3.009670604,Pr6Ti2S7O6
mp-16115,-2.887204774,Pr2CuO4
mp-554083,-2.160267345,BaZnAs2O7
mp-554614,-1.313401138,Cu3(AsO4)2
mp-22285,-2.502574592,V2P4PbO14
mp-1203005,-1.930578549,Cs2Ni2(MoO4)3
mp-1095315,-2.703790899,BaWO4
mp-21209,-1.318900785,Cu3(AsO4)2
mp-28075,-3.070930574,K2Ti2O5
mp-647350,-2.291357808,Rb5HfFe(MoO4)6
mp-698263,-1.541355804,KYH4C4O9
mp-554791,-1.194212797,RuO4
mp-19131,-2.524135119,LiMnBO3
mp-17921,-2.761020542,NbSeOF7
mp-1019527,-3.302236434,Ba3Y2(B2O5)3
mp-1198093,-2.45698633,Al2Fe(SiO5)2
mp-18737,-2.841464337,Nd2NiO4
mp-23137,-2.821703819,Ba2YBiO6
mp-547069,-1.523916945,FeBiO3
mp-556480,-3.380539805,Ti3O5
mp-561632,-2.097870198,ZnCoPHO5
mp-645487,-1.216212364,Na2Co(NO3)4
mp-30902,-2.611389845,Er2Ru2O7
mp-556842,-0.613799875,CuH12(N5O4)2
mp-1196423,-2.729467879,SrTi(OF3)2
mp-1198966,-1.837348445,SiAg2(S2O7)3
mp-641065,-1.855439254,HoMn4(CuO4)3
mp-31515,-2.504370061,Sr2CoReO6
mp-1196228,-1.823325494,V3(FeO6)2
mp-1204325,-1.457883501,K3Co(C3O7)2
mp-554186,-2.399195416,La2Ni2O5
mp-1196378,-1.616771211,VH12SO11
mp-18972,-2.966824398,Sr2VO4
mp-1020706,-3.602253072,SrY2Si3O10
mp-14963,-3.616650175,Pr3NbO7
mp-735536,-1.727036,BaV2H2(Se2O7)2
mp-6049,-2.524041656,Ba4Tb(RuO4)3
mp-24228,-1.62601954,Na2CuH6C2O9
mp-1190015,-2.84014907,NaNbO3
mp-1198584,-1.592604055,Ni3P2(HO)16
mp-1195817,-0.696599651,Ag2Pd(NO2)4
mp-560966,-1.533360668,K2RuNCl5O
mp-557784,-2.885063249,LaNbTeO6
mp-22472,-2.095841851,Ba3CuRu2O9
mp-1200525,-2.568856402,Cs2Fe2P3O8F7
mp-1202852,-1.579480396,CrH10SO9
mp-649472,-2.203096908,KCuPO4
mp-542530,-2.289632263,Ba5Fe5O14
mp-8020,-3.60681569,LaTiO3
mp-24624,-1.631789148,Rb2CoH8(CO5)2
mp-23044,-2.142996532,VBiO4
mp-1204228,-2.347801822,NaLiCoPO4F
mp-552162,-2.600380473,Sr2FeReO6
mp-1197629,-3.505260374,Sr3Ti5O13
mp-672176,-2.46988217,K3Sc(MoO4)3
mp-1078601,-2.574470886,La2ReNiO6
mp-554200,-2.064671202,Sr2YCu3(PbO4)2
mp-550206,-1.162913247,CoO2
mp-1104131,-2.916919404,NbPO5
mp-6125,-3.035770121,RbTi2(PO4)3
mp-1205143,-1.330639798,Mn5(AsO8)2
mp-558477,-3.002136573,Ba3V2(PO5)3
mp-541211,-2.368346246,KLaCr2O8
mp-1199170,-2.171206464,Sr2V2Se3O13
mp-1199741,-2.097250177,Zn3TeP2Pb3O14
mp-738646,-0.362508072,Ag4Te(ClO3)2
mp-22421,-1.977351249,Fe2GeO4
mp-13161,-1.080903423,ZnO
mp-7020,-3.265848294,LiYO2
mp-28226,-2.351671131,MnCr2O4
mp-19065,-3.666076443,Ho6WO12
mp-16398,-1.636802203,Na9Fe2O7
mp-17377,-2.83334829,KNb(PO4)2
mp-1202834,-1.397652922,Zn2H18Cl4O9
mp-3283,-2.848215463,RbNbO3
mp-504615,-1.741223704,Fe4Bi2O9
mp-8979,-2.822029039,TaInO4
mp-29148,-1.814278714,Hg2Mo5O16
mp-1105091,-1.697540695,CoBiAsO5
mp-16868,-2.145532888,BaLuCo4O7
mp-1190924,-1.523234992,Mn2BrO3
mp-1195951,-3.294526424,Rb2ScSi4O10F
mp-510532,-1.348501118,Fe2CoAs2(H5O7)2
mp-559046,-2.143507137,Sm2MnTe5Cl2O13
mp-18757,-2.601126026,Sr2CdWO6
mp-6793,-3.198859601,BaLa2ZnO5
mp-720904,-0.862426142,BaH8PtC4(NO)4
mp-505310,-2.038630438,Sr3Fe2Cu2S2O5
mp-1199236,-1.466754358,Zn3Fe16Ni5O32
mp-30937,-0.591551481,HgClO3
mp-31031,-3.369896702,La4PdO7
mp-504996,-2.688577808,CsV2P5O16
mp-1197311,-2.440865717,Rb8Ta6O23
mp-20205,-2.244194811,Yb2Cu2O5
mp-683660,-0.765978767,MnC4BrO4
mp-561481,-2.42452028,Ba5Ru2ClO9
mp-1198378,-2.482408356,NaLiFePO4F
mp-560745,-0.793349698,AuN5O14
mp-19395,-1.820413289,MnO2
mp-696360,-2.258796426,Ca2Cu2Si3(HO3)4
mp-562428,-2.282557959,ZnCoP2O7
mp-644265,-1.305735999,CdH2(CO2)2
mp-697268,-1.148651472,AgH2SNO3
mp-1182448,-2.005001106,Ba4Fe9O20
mp-31239,-1.237590723,Mn3(AgO2)4
mp-3598,-2.169580157,BaRuO3
mp-561403,-2.741001919,Ba3V4PbO14
mp-745158,-0.902805314,NiH10C2(N2O3)2
mp-1103543,-2.339724322,BaDyFe4O7
mp-721235,-0.809381974,VH24C8S2N2O9
mp-555589,-1.366480656,Fe2(Se2O5)3
mp-556429,-1.61561541,Ag2Mo3SeO12
mp-21560,-1.581394881,CuAs2PbO7
mp-1194679,-1.724133702,K5Mn3O6
mp-556185,-2.7846963,RbNaTiO3
mp-559760,-2.770525209,ScIO
mp-1194777,-1.274122104,Cu3Hg2(Te3O8)2
mp-19069,-0.715206461,NiAgO2
mp-9612,-2.461097308,La3Ir3O11
mp-756984,-2.552028154,LiFeSiO4
mp-18919,-0.879113269,CoPdO2
mp-559837,-1.776990438,Bi2Te2WO10
mp-744812,-0.55378467,NiH48C16S8(NO7)2
mp-554412,-2.956527158,RbTa(PO4)2
mp-22415,-2.990074811,Sr2UCoO6
mp-553947,-2.043269024,Sr2NiSe2(ClO3)2
mp-17557,-2.814622516,Sr3ScNiO6
mp-559510,-3.287868839,Y2WO6
mp-558690,-2.638025258,ZnB4O7
mp-1103452,-1.878936288,RbV2Fe(AgO4)2
mp-21084,-1.784665859,In6Ga2PtO8
mp-743971,-0.962468692,MnH16C4N(OF2)2
mp-1078725,-3.185945953,Ba2UZnO6
mp-1198559,-1.463555763,FeH14SO11
mp-557081,-2.547031136,BaCrO3
mp-1178827,-1.986097474,V3O8
mp-651710,-2.374755918,Ce20Ti11(S22O3)2
mp-18758,-1.720615314,Co2GeO4
mp-540690,-2.362922218,CsV2O5
mp-6468,-3.148133467,BaNd2ZnO5
mp-581138,-2.69760945,Cs2TiV3(PO6)3
mp-510674,-3.211574006,Eu3NbO7
mp-18881,-2.163376518,KCr4O8
mp-1192809,0.897687302,Ag(NO)3
mp-17242,-2.85941126,Nb2(PO4)3
mp-553961,-3.476454078,ScNbO4
mp-1198231,-2.111724563,TlVPO6
mp-565679,-0.962677662,Hg4Se4O9
mp-1203433,-1.071138428,Hg3AsO5
mp-9319,-2.570423128,Ba2PrPtO6
mp-540593,-2.709530119,CaCr2O4
mp-7899,-2.157793924,BaCdO2
mp-558599,-2.746538136,K2Mn2P2O7F2
mp-1182976,-1.131513662,Ag2As2O7
mp-24038,-1.668744184,K2CuH12(SO7)2
mp-707464,-0.852340312,CuH3(NO2)3
mp-19319,-2.830491788,ErMnO3
mp-707538,-1.619000838,CdRe2(H2O5)2
mp-1198244,-1.339308719,ZnP2O5
mp-6763,-3.198724419,K2Ti(Si2O5)3
mp-562127,-1.65551736,SrCo2As2(H2O5)2
mp-1198426,-2.828067006,K3YSi3O10
mp-18893,-2.43036682,Ca2Mn3O8
mp-28195,-1.762120804,SiAg2O3
mp-1204491,-3.099987552,Ca2MnAl2Si4BO16
mp-556760,-2.77760452,Nb2P4O15
mp-541220,-2.726697016,NaMg4V3O12
mp-12427,-3.186978257,Sr2TaGaO6
mp-1019723,-2.336055008,CsZn4(BO3)3
mp-5869,-2.537815864,Ca2CuO3
mp-706518,-1.497506336,TlCrO4
mp-1203710,-2.37311853,Ti2Si(H2O3)3
mp-13323,-3.2279153,Ba2EuNbO6
mp-1198002,-1.328453028,Cs2VS5O
mp-1197323,-3.456320438,CaZrAl9BO18
mp-9275,-3.55660854,Th2Ta6O19
mp-559460,-3.202158003,Cs2Ti(Si2O5)3
mp-23643,-2.200020718,Cd5P3ClO12
mp-17151,-3.016019592,UCrO4
mp-1204155,-2.237062925,Fe3P2O9
mp-616566,-2.579818614,Li2VPO6
mp-1200389,-2.111299816,Fe7Sb3P3(ClO6)3
mp-559118,-2.966399155,CsTa(PO4)2
mp-1194393,-2.376280288,Fe3OF9
mp-27843,-2.027619706,Zn2Ge3O8
mp-554839,-1.884988838,MnBiAsO5
mp-1079351,-2.404696064,Sr2CuMoO6
mp-744193,-1.806306646,Ca2CrH2I2O11
mp-28952,-1.528538476,PdSO4
mp-554382,-2.537438546,K2CdP2O7
mp-17269,-2.40931787,Ba3NiSb2O9
mp-1199438,-2.496314686,NaFeP2(O3F)2
mp-19370,-1.912167004,LaCoPO
mp-561015,-1.244741585,Y9C4I8O
mp-15733,-3.495553188,CaTaAlO5
mp-1198551,-2.251811727,BaTi(S2O7)3
mp-19335,-1.958242767,KCr3O8
mp-1194986,-1.525433314,Na2Cu5TeS3O19
mp-1105546,-1.786154793,LaFe4(CuO4)3
mp-559123,-2.96757687,YSiNO2
mp-622624,-2.111879512,Rb2Cr2As2O9
mp-867987,-0.678024969,MnS2(NO7)2
mp-19044,-1.431055858,Na2FeO4
mp-1199975,-2.088382824,Cs3FeMo4O15
mp-12040,-1.611149738,K5FeO4
mp-697556,-1.081264319,Cr2CdH14(NO2)4
mp-1201441,-1.722415335,CrP2H15O14
mp-557637,-0.935000176,Hg2SeO3
mp-765962,-1.583844833,V3H8(NO4)2
mp-504578,-2.192974661,MgCrO4
mp-18097,-2.520257077,V4Zn3(PO4)6
mp-29205,-3.54003119,YBO3
mp-557301,-3.200902372,K2Ti(Si2O5)3
mp-560100,-1.869525812,CdCu2(BO3)2
mp-1201214,-0.766777824,Cr3Co2As2(CO)20
mp-555540,-2.609167677,Cr(PO3)3
mp-562004,-1.677998247,CaCo2Te3(ClO4)2
mp-615420,-3.206146355,U3CuO10
mp-13003,-1.761223544,CdGeO3
mp-558033,-3.137869534,Na2Ca3Ta2O9
mp-1986,-1.791167493,ZnO
mp-32539,-1.718778614,W(ClO)2
mp-1102092,-2.1144928,NaFe(SO4)2
mp-545646,-1.981734553,Na2CoGeO4
mp-1195556,-3.182606591,K5Y2Si4O13F
mp-1194491,-2.121573955,Zn3CuP2O9
mp-1193915,-1.341773627,Mn3Sb2(IO)4
mp-1079352,-2.157181269,SrRuO3
mp-560091,-3.191316494,CsZr2(PO4)3
mp-30153,-2.200598173,BaMn3O6
mp-561035,-1.546936656,BaFe2(SeO3)4
mp-558424,-1.956066787,Rb2UCr(IO6)2
mp-542332,-1.867143665,K2Cu(CO3)2
mp-17103,-3.42663772,Sr3Ta6(Si2O13)2
mp-549237,-2.552466485,Sr2Fe2S2OF2
mp-1191264,-1.905996133,Sr2FeCu(PbO3)2
mp-510022,-1.420703966,MnH10SeO9
mp-21274,-2.154271372,VIn2O5
mp-552307,-2.167921124,Li2Co(WO4)2
mp-550468,-2.302642226,Co2P2O7
mp-18538,-2.36705784,TbCu(WO4)2
mp-559437,-1.63105068,Zn(CO2)2
mp-1199607,-1.001559509,Ag4TeSO4
mp-1195131,-2.37324796,Sr3CaIr2O9
mp-557581,-1.362061378,ZnH2(CO2)2
mp-1202232,-2.183163692,LiMn(P2O7)2
mp-560668,-2.543044533,K2Zn3(P2O7)2
mp-1201350,-1.008975274,Mn(N2O5)2
mp-542274,-1.900966499,Na3Fe2(MoO4)3
mp-651231,-0.927807582,Te2Ru4(CO)11
mp-721035,-0.127093061,CuH12(NO)6
mp-18677,-3.463083032,PrSc3(BO3)4
mp-1198989,-2.471655012,Mn5(SiO5)2
mp-31016,-3.345968427,Ca4Nb2O9
mp-641710,-1.550382177,Cu5Si(SbO6)2
mp-557746,-1.524400437,Zn2SeCl2O3
mp-643263,-1.808479471,Na3VH6O7
mp-1193473,-1.886997889,KZn4SbO7
mp-22621,-2.960851653,LaTiAgO4
mp-1198636,-2.926826393,Ba5V4(ClO7)2
mp-704467,-3.030587703,Rb2U2WO10
mp-22219,-1.620427618,Fe2Cu2Ge4O13
mp-558757,-2.223684564,La4Cu6(MoO4)9
mp-1198558,-1.190435749,CdCO3
mp-560575,-2.672446528,V2B(PO4)3
mp-740764,-1.68914947,Cu9P4(HO10)2
mp-557275,-3.112326006,Ca3Mn2(Si2O7)2
mp-12641,-3.47944162,Ba2HoNbO6
mp-561541,-2.108797023,K2CrSO7
mp-1201225,-1.025410224,Np2Cr3(NO4)4
mp-7469,-1.240905304,NaCuO
mp-29488,-1.664940656,Na2ZnO2
mp-644492,-3.592115843,LuNbO4
mp-18908,-2.286904688,Sr2NiTeO6
mp-583252,-1.842152728,Mn7(PbO5)3
mp-559951,-2.839159416,SrTa2Bi2O9
mp-748,-3.431159592,Ti5O9
mp-556391,-1.056703611,Ba2Mn2Bi2O
mp-558765,-2.109060116,Li2Ni(WO4)2
mp-14778,-2.330715117,Ca3Zn3(TeO6)2
mp-6130,-2.576896803,KMn4(PO4)3
mp-645568,-2.038587337,TlCr(MoO4)2
mp-1195501,-1.17294971,CeCu6(PO7)3
mp-1188765,-2.809094961,BaErMn2O5
mp-19407,-2.214452725,MnWO4
mp-557200,-2.765201709,K4Nb11Al2O20F
mp-554082,-4.022003295,Ho2Hf2O7
mp-5418,-2.872543217,Li6Zr2O7
mp-1079391,-2.760379956,Sr2LaCrO6
mp-557396,-0.628744213,Ag2INO3
mp-720809,-1.200806634,CoMo8H36C8(NO16)2
mp-704489,-0.786756003,Co3C9SO9
mp-1199032,-1.735000214,NiBPO6
mp-578650,-2.842449059,Na3Nb34Al2O64
mp-1104379,-0.979806641,RbMnCl3O2
mp-1203611,-1.349187034,Ga2Cu3(SeO3)6
mp-35925,-0.571358801,NiO2
mp-578953,-3.21454843,YbZr6(PO4)9
mp-560156,-2.529147981,SrTlVO4
mp-1192826,-1.49057524,CuH6SO7
mp-652776,-2.671872238,Rb2V(PO4)2
mp-3323,-3.61634229,SrZrO3
mp-15742,-2.905463044,Nd2CuO4
mp-12860,-1.605465674,Na3Cu2SbO6
mp-19111,-2.395412913,NaV2O5
mp-1201127,-1.288941154,CuH32W6(Cl6O11)2
mp-23877,-1.466833914,NiH14SO11
mp-1272351,-2.640125334,Ba3Cr2O8
mp-699488,-1.63748461,CsTiH24(SO10)2
mp-556667,-2.011193727,FeMoO4
mp-550944,-2.362828999,Sr2Fe2Se2OF2
mp-1196337,-0.524933358,CrPH12(CO)4
mp-1079027,-2.731050906,Sr2ZrCoO6
mp-698432,-0.393497476,CrSb2H12(C2O)4
mp-4784,-2.001945594,CaPtO3
mp-19823,-1.867808748,NdMnAsO
mp-1079925,-2.874039961,Sr2YCrO6
mp-1183029,-0.053127281,AgC3N3O2
mp-11659,-3.232947932,BaTi(BO3)2
mp-29699,-2.91275062,TiNb3O6
mp-24366,-1.740043766,K2ZnH12(SO7)2
mp-616573,-2.417418251,Cs2V5O13
mp-614565,-0.418841671,CuO2
mp-555988,-2.245150179,Na4UCr3O14
mp-556860,-3.65292472,Y2Si2O7
mp-561703,-0.777732432,AuCClO
mp-1078353,-1.894880083,MnPb2WO6
mp-18853,-1.904726918,TlV2AgO6
mp-1192813,-3.209755999,LiTi2O4
mp-1204938,-2.164540762,EuCrHO5
mp-1200006,-0.468981644,AgH8C3S2NO3
mp-722515,-1.219461969,NaCu2H2(SeO5)2
mp-546449,-1.098207853,BaCu3O4
mp-654335,-1.667657016,CsK5Ru2O9
mp-736581,-1.654870716,Zn4P3H10C2NO13
mp-1195183,-0.686000804,H26Pd4Pt(C11O8)2
mp-18906,-2.592108602,CrPO4
mp-510020,-2.381289606,NaVBP2H3O10
mp-1084762,-1.810575111,MnRe(PbO3)2
mp-18369,-2.689952439,Ta2MnZn2O8
mp-1238093,-0.964936292,HgAsO4
mp-8335,-3.439426091,Ba2ZrO4
mp-696941,-1.616275911,K2H2RuO5
mp-26982,-2.379109962,MnP2O7
mp-758157,-1.278294518,Na4H2RuN6O13
mp-628951,-2.585318152,V2P2O9
mp-758378,-1.283938188,V2NiH6(NO3)2
mp-704707,-2.16102894,Cr2(MoO4)3
mp-1200219,-2.370105882,V4Cr2O13
mp-1193512,-0.705445311,Cu3(I3O10)2
mp-555597,-2.494511928,V4O7
mp-707095,-2.643311227,YHSO5
mp-1201424,-1.317961557,FeTe3BrO7
mp-1194068,-0.820398223,Ag5HgSbO6
mp-24125,-2.073345447,CaCrH2O5
mp-581532,-2.503617286,Cs3Fe4(PO4)5
mp-669331,-3.076129714,Ca3Y2(GeO4)3
mp-557590,-2.753438566,NaNbO2F
mp-1194806,-0.555012169,Zn3H24C12(Br4O3)2
mp-4961,-1.356915545,Na2HgO2
mp-510449,-1.386193119,CoH20S2(NO7)2
mp-556632,-2.268692992,Ba4PrMn3O12
mp-17808,-2.337122041,Nb2Zn4O9
mp-510668,-1.854269146,LaFePO
mp-13551,-2.853310779,ScTeO3F
mp-505108,-1.843055178,FeSnH12(OF)6
mp-1200299,-1.799226031,NdCuPbC3O11
mp-23772,-0.522395494,TbAg3H6C6(N2O)3
mp-562669,-2.448091334,CoP4O11
mp-542693,-1.769121345,K2Cr4O13
mp-546864,-2.472820925,Y2C(NO)2
mp-643570,-1.64547072,NiH2SO5
mp-15269,-2.369817524,Sr3CdIrO6
mp-1018719,-2.988577104,HfTaNO3
mp-746730,-2.380844744,FeP4O11
mp-743860,-1.952051178,VZn2HO5
mp-19045,-1.483681988,Ba2MnZn2(AsO)2
mp-1200505,-3.190059458,Na2Ti2Si4O13
mp-581396,-3.119782344,Rb6U5V2O23
mp-735586,-1.531417795,KFe2H(SeO3)4
mp-22599,-2.582367324,NdCoO3
mp-558128,-3.372262526,KNd2NbO6
mp-698171,-1.106059323,Cu4H7SO11
mp-735543,-1.375856471,MnH6SO6
mp-1203,-2.873083203,TiO
mp-22280,-2.343342345,PrNiO3
mp-1106344,-0.78024792,CoPNO5
mp-1198941,-2.22664777,KNi3P3O11
mp-504568,-1.974143499,Ba2NiOsO6
mp-560675,-2.325942666,K6Cu(SiO4)2
mp-28961,-1.567417314,Co10Ge3O16
mp-22720,-3.158298966,RbSr2Nb3O10
mp-554754,-2.185702627,Na2Zn(SO4)2
mp-709143,-1.056729525,ZrH11C4NOF5
mp-6200,-2.770844787,Ba2NdRuO6
mp-1198918,-2.24565798,Rb2Cu3(P2O7)2
mp-603241,-3.131993157,BaFe(Si2O5)2
mp-541006,-2.52637288,BaTlVO4
mp-707845,-2.774871217,K3ZrHS(OF)5
mp-1180094,-1.798461768,NaZnMoO5
mp-1179227,-2.691365884,Sr5Cr3ClO12
mp-605344,-1.374612144,ZnH4SeO6
mp-740737,-0.620093992,CuH12(BrO6)2
mp-1201091,-1.191500587,Ge2RuC4(Cl3O2)2
mp-1198573,-2.072197584,Sr2YCu3(PbO4)2
mp-1203077,-1.90593186,Na3CoC2ClO6
mp-504476,-1.845056592,Cu2PO4F
mp-19339,-2.405526388,LaNiO3
mp-1196576,0.223077772,FeB6(CO)4
mp-18637,-1.777782352,Na2Cu3(GeO3)4
mp-5679,-1.943722489,CdSO4
mp-560444,-2.477278465,Cs2V4O9
mp-21784,-1.503164642,Mn3Cu3O8
mp-561186,-3.354690822,Sm3BWO9
mp-1203018,-1.507223251,Sr4Li2Ta2Al2N8O
mp-504570,-1.330834328,K3FeO3
mp-616515,-1.760015367,MnFeBiO5
mp-542161,-2.324028041,Mn3Ag2(P2O7)2
mp-3810,-1.478741593,Hg(AsO3)2
mp-8065,-3.359046787,K2Ti6O13
mp-1105343,-2.147480944,SrMn7O12
mp-553958,-2.356818589,Zn3(PO4)2
mp-1199109,-2.21236967,KCuB7O13
mp-6789,-1.775814164,Ba2Y(CuO2)4
mp-556753,-1.438068609,V2Cu5(HO3)4
mp-9595,-2.634867161,NbInO4
mp-19255,-2.436773625,TiFe2O5
mp-9298,-1.486160173,Sr(AuO2)2
mp-560919,-2.313713685,Na5Y(CO3)4
mp-704577,-2.640802311,Na2Co2(B4O7)3
mp-1190454,-1.939352008,BaHgAs2O7
mp-758128,-1.574720293,NaCoH2C3O7
mp-19508,-3.181332024,SrCr(Si2O5)2
mp-557577,-3.051162177,K3ScSi2O7
mp-1205023,-2.302752313,Sr4Mn2Bi4O13
mp-22550,-3.09413162,BaDy2CuO5
mp-11736,-3.489671819,ZrSiO4
mp-542789,-0.803606852,Li14Cr2N8O
mp-1201280,-2.181019866,BaV2O7
mp-639714,-1.830514991,TlVTeO5
mp-21212,-1.130959156,K2CoPb(NO2)6
mp-1201901,-0.928216073,CrPC5Cl3O5
mp-554278,-3.511964735,TiO2
mp-24623,-1.593983223,Rb2NiH8(CO5)2
mp-532650,-2.605226095,Ca4Mn3B3CO15
mp-18429,-1.142527383,KAg(NO3)2
mp-1239022,-1.652452187,Li2CuO2
mp-31906,-2.075487843,MnReO4
mp-608385,-2.43568232,MgWO4
mp-19155,-1.307589301,CrHgO4
mp-505262,-2.12961932,GdCuSeO
mp-1193625,-1.017615442,Mn3ZnO10
mp-1193069,-2.643630497,HoMnO3
mp-1204686,-1.670811281,CuSiO4
mp-559617,-3.266382043,HfB2O5
mp-772228,-2.470287527,CdP4O11
mp-560849,-0.884415707,FeH14C4NOF4
mp-1198174,-1.464525388,CuMo3O11
mp-23926,-1.611777926,K2HgH2Cl4O
mp-24758,-1.207088819,CoH20Se2(NO7)2
mp-1204954,-2.101742777,Cd12Ge17(B4O29)2
mp-19503,-1.68511156,MnTe2O5
mp-1202850,-0.205778377,Cr2HgN2Cl2O7
mp-559750,-2.681779631,Lu3Fe5O12
